0 5
-3.82858892158943712e-16 6.0
0.309016994374946892 6.9510565162951529
0.896802246667420148 7.76007351067010164
1.70581924104236721 8.34785876296257019
2.65687575733752012 8.65687575733751773
3.65687575733751952 8.65687575733751773
4.65687575733751952 8.65687575733751773
5.65687575733752012 8.65687575733751773
6.65687575733752012 8.65687575733751773
7.65687575733752012 8.65687575733751773
8.65687575733751773 8.65687575733751773
9.65687575733751773 8.65687575733751773
10.6568757573375195 8.65687575733751773
11.6568757573375195 8.65687575733751773
12.6568757573375195 8.65687575733751773
13.6079322736326724 8.96589275171246767
14.6079322736326724 8.96589275171246767
15.5589887899278253 9.27490974608741521
16.5589887899278253 9.27490974608741521
17.5100453062229782 9.58392674046236038
18.3190623005979239 10.1717119927548334
18.9068475528903961 10.9807289871297791
19.2158645472653448 11.931785503424935
19.2158645472653448 12.931785503424935
19.2158645472653448 13.9317855034249365
19.2158645472653448 14.9317855034249365
19.2158645472653448 15.9317855034249365
19.2158645472653448 16.9317855034249365
19.2158645472653448 17.9317855034249365
19.2158645472653448 18.9317855034249365
19.2158645472653448 19.9317855034249365
19.2158645472653448 20.9317855034249365
19.2158645472653448 21.9317855034249365
19.5248815416402935 22.8828420197200834
20.1126667939327657 23.6918590140950351
20.9216837883077114 24.2796442663875073
21.8727403046028643 24.588661260762453
22.8727403046028643 24.588661260762453
23.8727403046028643 24.588661260762453
24.8727403046028643 24.588661260762453
25.8727403046028643 24.588661260762453
26.8727403046028673 24.588661260762453
27.8727403046028673 24.588661260762453
28.8727403046028673 24.588661260762453
29.8727403046028673 24.588661260762453
30.8727403046028673 24.588661260762453
31.8727403046028673 24.588661260762453
32.8727403046028673 24.588661260762453
33.8727403046028673 24.588661260762453
34.8237968208980262 24.2796442663875073
35.774853337193191 23.9706272720125615
36.725909853488326 23.6616102776376128
37.6769663697834849 23.352593283262667
38.6280228860786437 23.0435762888877242
39.5790794023737907 22.7345592945127725
40.5301359186689496 22.4255423001378327
41.4811924349641084 22.116525305762884
42.4322489512592494 21.8075083113879323
43.3833054675544142 21.4984913170129895
44.3343619838495552 21.1894743226380348
45.28541850014472 20.880457328263089
46.236475016439867 20.5714403338881492
47.1875315327350139 20.2624233395132005
48.1385880490301728 19.9534063451382547
49.0896445653253197 19.644389350763306
50.0407010816204845 19.3353723563883632
50.9917575979156434 19.0263553620134145
51.9428141142107903 18.7173383676384687
52.8938706305059492 18.40832137326352
53.8449271468010902 18.0993043788885742
54.795983663096261 17.7902873845136314
55.747040179391396 17.4812703901386857
56.6980966956865668 17.1722533957637369
57.6491532119817018 16.8632364013887912
58.6002097282768726 16.5542194070138454
59.5512662445720314 16.2452024126388967
60.5023227608671784 15.9361854182639479
61.4533792771623253 15.6271684238889992
62.4044357934574842 15.3181514295140564
